epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1183.86,1.42125,1.23007,1.38196,0.68879,0.60817,0.68005,0.37575,1.52215,1.27135,1.5085,0.00701588,0.00701588,0.00701588
187,1189.53,1.42771,1.23867,1.38637,0.59674,0.61757,0.66548,0.36027,1.56515,1.34288,1.54746,0.0069873,0.0069873,0.0069873
188,1195.58,1.42444,1.23759,1.38964,0.60008,0.65831,0.67627,0.37036,1.56094,1.28528,1.55259,0.00695864,0.00695864,0.00695864
189,1202.04,1.43235,1.22102,1.39529,0.7061,0.62358,0.71287,0.39583,1.48067,1.22861,1.49657,0.00692991,0.00692991,0.00692991
190,1208.24,1.42515,1.19804,1.36417,0.70943,0.58948,0.66855,0.35741,1.59667,1.30499,1.57353,0.0069011,0.0069011,0.0069011
191,1214.35,1.44961,1.21819,1.37437,0.60792,0.66691,0.6913,0.37328,1.5564,1.2679,1.54214,0.00687222,0.00687222,0.00687222
192,1220.81,1.44138,1.24023,1.38632,0.67812,0.66436,0.70993,0.39151,1.51366,1.23296,1.51289,0.00684326,0.00684326,0.00684326
193,1227.13,1.43251,1.22256,1.36932,0.66569,0.65669,0.69759,0.3825,1.5476,1.2566,1.53116,0.00681424,0.00681424,0.00681424
194,1233.13,1.45079,1.24117,1.3869,0.59104,0.65498,0.68244,0.38105,1.53315,1.25086,1.52372,0.00678514,0.00678514,0.00678514
195,1239.6,1.41856,1.24273,1.38089,0.66855,0.62351,0.6783,0.36783,1.58134,1.25585,1.5472,0.00675598,0.00675598,0.00675598
196,1245.84,1.46749,1.22858,1.38313,0.6278,0.63554,0.65559,0.35352,1.59692,1.29652,1.5629,0.00672675,0.00672675,0.00672675
197,1252.1,1.42799,1.2195,1.35565,0.65999,0.61807,0.66632,0.36071,1.58955,1.28715,1.53457,0.00669746,0.00669746,0.00669746
198,1258.31,1.44745,1.24329,1.39287,0.63904,0.66497,0.70361,0.38627,1.51879,1.25991,1.5075,0.0066681,0.0066681,0.0066681
199,1264.6,1.42182,1.22653,1.37311,0.61571,0.69302,0.70801,0.38851,1.54011,1.24034,1.50565,0.00663867,0.00663867,0.00663867
200,1270.67,1.42476,1.22845,1.38052,0.63504,0.66468,0.70109,0.38577,1.53089,1.22694,1.51159,0.00660918,0.00660918,0.00660918
201,1276.88,1.42424,1.21519,1.36259,0.64998,0.63087,0.67807,0.37819,1.51955,1.26804,1.49051,0.00657963,0.00657963,0.00657963
202,1282.96,1.43663,1.22033,1.37564,0.70332,0.6224,0.70158,0.38849,1.50134,1.22412,1.48595,0.00655002,0.00655002,0.00655002
203,1289.59,1.4365,1.20317,1.37958,0.59852,0.65197,0.67823,0.37413,1.53485,1.26498,1.517,0.00652036,0.00652036,0.00652036
204,1295.82,1.42406,1.21101,1.36409,0.62807,0.63445,0.66378,0.36353,1.57412,1.30492,1.53891,0.00649063,0.00649063,0.00649063
205,1302.24,1.43149,1.21251,1.36514,0.66762,0.62971,0.68143,0.3856,1.50597,1.24851,1.4881,0.00646085,0.00646085,0.00646085
206,1308.4,1.43552,1.24514,1.38821,0.59052,0.65766,0.68953,0.38549,1.52662,1.25645,1.5118,0.00643101,0.00643101,0.00643101
207,1314.57,1.4189,1.24463,1.37681,0.59672,0.64882,0.68489,0.3856,1.52021,1.25512,1.50426,0.00640111,0.00640111,0.00640111
208,1320.77,1.4189,1.22324,1.37682,0.61944,0.65797,0.67892,0.37764,1.53011,1.2597,1.51836,0.00637116,0.00637116,0.00637116
209,1327.09,1.41386,1.2133,1.36592,0.6819,0.61962,0.68801,0.38125,1.52167,1.27951,1.52116,0.00634117,0.00634117,0.00634117
210,1333.25,1.41743,1.2246,1.36794,0.67501,0.62463,0.68164,0.37434,1.54918,1.28319,1.52358,0.00631112,0.00631112,0.00631112
211,1339.65,1.42969,1.18836,1.35849,0.64067,0.66063,0.70404,0.38937,1.53755,1.25349,1.5303,0.00628101,0.00628101,0.00628101
212,1346.06,1.41297,1.18582,1.36634,0.6531,0.68579,0.71947,0.39442,1.51662,1.23174,1.51935,0.00625087,0.00625087,0.00625087
213,1351.97,1.43192,1.22124,1.37253,0.66791,0.69128,0.7325,0.40892,1.50864,1.19839,1.51403,0.00622067,0.00622067,0.00622067
214,1358.02,1.41922,1.21751,1.37207,0.64892,0.66584,0.70809,0.40087,1.5131,1.20568,1.50221,0.00619043,0.00619043,0.00619043
215,1364.38,1.42062,1.21512,1.38023,0.68562,0.64631,0.71233,0.39806,1.49967,1.22189,1.50321,0.00616014,0.00616014,0.00616014
216,1370.81,1.40843,1.2023,1.35413,0.61326,0.69375,0.69537,0.38765,1.51145,1.2543,1.51052,0.00612981,0.00612981,0.00612981
217,1377.09,1.4196,1.19277,1.35918,0.64089,0.62798,0.68746,0.38431,1.51849,1.25432,1.51676,0.00609944,0.00609944,0.00609944
218,1383.45,1.43532,1.18275,1.35249,0.59335,0.65283,0.67182,0.36565,1.57411,1.31099,1.54889,0.00606902,0.00606902,0.00606902
219,1390.08,1.40444,1.1974,1.36367,0.64927,0.66367,0.69676,0.39292,1.51075,1.24255,1.49997,0.00603856,0.00603856,0.00603856
220,1396.37,1.3816,1.18796,1.34327,0.67551,0.62212,0.68758,0.38204,1.53231,1.24056,1.51268,0.00600807,0.00600807,0.00600807
221,1403.1,1.4331,1.20202,1.36784,0.6798,0.64581,0.70015,0.38693,1.52906,1.23012,1.5138,0.00597754,0.00597754,0.00597754
222,1409.35,1.39367,1.18909,1.37208,0.65553,0.64192,0.68948,0.38218,1.55249,1.25073,1.52227,0.00594697,0.00594697,0.00594697
223,1415.86,1.3904,1.19126,1.35534,0.73382,0.60488,0.68989,0.37999,1.55442,1.23072,1.51875,0.00591636,0.00591636,0.00591636
224,1422.4,1.38461,1.16686,1.34014,0.6903,0.66025,0.71129,0.39593,1.50729,1.20206,1.50585,0.00588573,0.00588573,0.00588573
225,1428.73,1.40034,1.17224,1.35704,0.63054,0.67494,0.70458,0.38531,1.55404,1.22979,1.52283,0.00585505,0.00585505,0.00585505
226,1435.11,1.42527,1.2017,1.3573,0.70457,0.65246,0.72112,0.40082,1.5075,1.192,1.48684,0.00582435,0.00582435,0.00582435
227,1441.69,1.39915,1.19249,1.36887,0.67928,0.65742,0.70636,0.38843,1.522,1.22332,1.5065,0.00579362,0.00579362,0.00579362
228,1448.09,1.41229,1.19824,1.35127,0.67735,0.65982,0.70139,0.38736,1.54176,1.25495,1.51182,0.00576285,0.00576285,0.00576285
229,1454.47,1.39642,1.16989,1.35701,0.70238,0.66578,0.7085,0.39695,1.50981,1.23377,1.50805,0.00573206,0.00573206,0.00573206
230,1460.65,1.40925,1.19299,1.34809,0.68567,0.65966,0.71821,0.40568,1.50641,1.20424,1.50784,0.00570124,0.00570124,0.00570124
231,1467.12,1.39517,1.18583,1.35279,0.65303,0.67413,0.71042,0.39756,1.52798,1.21571,1.50931,0.0056704,0.0056704,0.0056704
232,1473.4,1.38201,1.14757,1.32007,0.67604,0.6722,0.7187,0.39131,1.55054,1.21999,1.5161,0.00563953,0.00563953,0.00563953
233,1479.81,1.40217,1.17144,1.34483,0.63334,0.69194,0.71989,0.40196,1.51703,1.21588,1.4982,0.00560864,0.00560864,0.00560864
234,1485.84,1.38874,1.15583,1.32556,0.65711,0.67041,0.70423,0.39307,1.54793,1.23388,1.52527,0.00557773,0.00557773,0.00557773
235,1492.48,1.3933,1.1989,1.36602,0.6776,0.68183,0.72449,0.41022,1.48543,1.20091,1.48615,0.00554679,0.00554679,0.00554679
236,1498.65,1.3999,1.19435,1.35885,0.62999,0.68457,0.69938,0.39607,1.51506,1.23311,1.49983,0.00551584,0.00551584,0.00551584
237,1505.09,1.39811,1.15818,1.34743,0.67275,0.66499,0.70152,0.39247,1.52784,1.21444,1.51205,0.00548486,0.00548486,0.00548486
238,1511.19,1.4141,1.18539,1.34628,0.62996,0.66583,0.69803,0.38837,1.53039,1.24831,1.51614,0.00545387,0.00545387,0.00545387
239,1517.69,1.40089,1.17404,1.34501,0.64196,0.67585,0.69509,0.38403,1.55833,1.23089,1.53671,0.00542287,0.00542287,0.00542287
240,1523.66,1.42635,1.18361,1.35028,0.66239,0.65886,0.70164,0.39554,1.54382,1.19918,1.50344,0.00539185,0.00539185,0.00539185
241,1529.56,1.38943,1.17995,1.34043,0.67334,0.66198,0.71293,0.39176,1.534,1.19628,1.50107,0.00536081,0.00536081,0.00536081
242,1535.3,1.41248,1.17546,1.35975,0.63601,0.68578,0.71067,0.39087,1.53815,1.21655,1.51395,0.00532977,0.00532977,0.00532977
243,1541.16,1.39228,1.17724,1.35271,0.64551,0.70223,0.72682,0.39058,1.55226,1.20934,1.51238,0.00529871,0.00529871,0.00529871
244,1546.87,1.39787,1.16852,1.35288,0.69684,0.67007,0.72677,0.40957,1.51246,1.19815,1.50127,0.00526764,0.00526764,0.00526764
245,1552.9,1.39516,1.19356,1.365,0.66091,0.69604,0.73041,0.40689,1.52151,1.20116,1.51362,0.00523657,0.00523657,0.00523657
246,1558.99,1.40019,1.19662,1.35918,0.65725,0.69573,0.73015,0.40279,1.51527,1.18886,1.49619,0.00520548,0.00520548,0.00520548
247,1565.37,1.38612,1.16737,1.34834,0.66785,0.65974,0.71651,0.40474,1.51096,1.18332,1.49407,0.00517439,0.00517439,0.00517439
248,1571.75,1.4073,1.16862,1.33489,0.67125,0.6638,0.71176,0.4018,1.5115,1.18843,1.49464,0.0051433,0.0051433,0.0051433
249,1577.93,1.37985,1.14903,1.33296,0.65283,0.66535,0.71037,0.39855,1.52759,1.18787,1.50888,0.0051122,0.0051122,0.0051122
250,1584.33,1.38894,1.18648,1.34276,0.60189,0.67314,0.70697,0.40059,1.51434,1.20036,1.51249,0.0050811,0.0050811,0.0050811
251,1590.98,1.3728,1.15677,1.33345,0.66973,0.63284,0.69329,0.38699,1.5505,1.22158,1.53237,0.00505,0.00505,0.00505
252,1597.66,1.37115,1.15389,1.34213,0.74811,0.59342,0.68728,0.38642,1.55774,1.21331,1.54368,0.0050189,0.0050189,0.0050189
253,1604.4,1.38934,1.18063,1.3599,0.71861,0.6305,0.69342,0.39362,1.52457,1.20567,1.50966,0.0049878,0.0049878,0.0049878
254,1610.92,1.37523,1.18717,1.35778,0.72853,0.63005,0.69898,0.4041,1.47995,1.20263,1.4825,0.0049567,0.0049567,0.0049567
255,1617.37,1.38518,1.16379,1.34088,0.76035,0.61799,0.7099,0.40704,1.48793,1.18551,1.49061,0.00492561,0.00492561,0.00492561
256,1623.47,1.37284,1.14287,1.32725,0.68805,0.64911,0.71472,0.41049,1.49444,1.17527,1.49809,0.00489452,0.00489452,0.00489452
257,1630.12,1.36393,1.15906,1.33902,0.67676,0.66491,0.72045,0.41255,1.4983,1.16843,1.49294,0.00486343,0.00486343,0.00486343
258,1636.2,1.35654,1.14568,1.34492,0.64982,0.68181,0.71431,0.40822,1.51353,1.16632,1.50324,0.00483236,0.00483236,0.00483236
259,1642.36,1.3748,1.16474,1.35029,0.64655,0.67659,0.72063,0.41272,1.47724,1.1727,1.4725,0.00480129,0.00480129,0.00480129
260,1648.67,1.3651,1.15385,1.32115,0.65817,0.65941,0.70813,0.40612,1.49149,1.1928,1.48458,0.00477023,0.00477023,0.00477023
261,1654.94,1.37746,1.15237,1.34707,0.65899,0.66483,0.71289,0.4048,1.48381,1.17526,1.48166,0.00473919,0.00473919,0.00473919
262,1661.4,1.38132,1.16247,1.35138,0.6429,0.66014,0.70014,0.39696,1.50927,1.19095,1.49214,0.00470815,0.00470815,0.00470815
263,1667.59,1.37127,1.12569,1.32257,0.61246,0.67108,0.7038,0.40242,1.49673,1.18524,1.4855,0.00467713,0.00467713,0.00467713
264,1674.1,1.38469,1.15758,1.34082,0.64373,0.66855,0.71192,0.40643,1.50077,1.16836,1.48688,0.00464613,0.00464613,0.00464613
265,1680.24,1.36334,1.15761,1.33448,0.65703,0.65992,0.70632,0.3989,1.51613,1.18814,1.51001,0.00461514,0.00461514,0.00461514
266,1686.14,1.35961,1.12374,1.31935,0.67329,0.65865,0.71518,0.40122,1.50526,1.17549,1.49395,0.00458416,0.00458416,0.00458416
267,1692.21,1.38166,1.1613,1.35431,0.66281,0.67099,0.7141,0.40286,1.50587,1.18649,1.4941,0.00455321,0.00455321,0.00455321
268,1698.35,1.39523,1.15952,1.32297,0.64879,0.66226,0.70632,0.39695,1.5023,1.18742,1.4935,0.00452227,0.00452227,0.00452227
269,1704.74,1.36237,1.14103,1.31983,0.61792,0.66137,0.68033,0.3803,1.55831,1.22493,1.53126,0.00449136,0.00449136,0.00449136
270,1711.2,1.37633,1.13608,1.32814,0.61718,0.66455,0.68929,0.38418,1.56534,1.20588,1.53413,0.00446047,0.00446047,0.00446047
271,1717.74,1.37104,1.1431,1.3347,0.65112,0.68856,0.71535,0.40057,1.5251,1.15774,1.50436,0.0044296,0.0044296,0.0044296
272,1724.04,1.35717,1.15611,1.3293,0.63344,0.68271,0.71808,0.40226,1.50842,1.15883,1.49453,0.00439876,0.00439876,0.00439876
273,1730.31,1.35442,1.14083,1.32103,0.67425,0.64278,0.70018,0.39433,1.51318,1.18475,1.50191,0.00436794,0.00436794,0.00436794
274,1736.4,1.38922,1.15039,1.34507,0.68788,0.64034,0.70078,0.39774,1.51783,1.18698,1.50465,0.00433715,0.00433715,0.00433715
275,1742.73,1.35688,1.15878,1.33329,0.63004,0.67972,0.70705,0.40023,1.52288,1.18792,1.50261,0.00430638,0.00430638,0.00430638
276,1749.38,1.37346,1.15662,1.34911,0.61112,0.70117,0.7075,0.4019,1.52123,1.1737,1.5102,0.00427565,0.00427565,0.00427565
277,1756.01,1.39344,1.13551,1.31899,0.70081,0.61699,0.70104,0.39932,1.5332,1.18836,1.5235,0.00424495,0.00424495,0.00424495
278,1762.46,1.37473,1.14955,1.35041,0.6494,0.68271,0.71572,0.40401,1.5182,1.17905,1.50682,0.00421427,0.00421427,0.00421427
279,1768.61,1.34405,1.12707,1.3144,0.64334,0.67725,0.71057,0.40575,1.51617,1.17504,1.49907,0.00418364,0.00418364,0.00418364
280,1774.9,1.37378,1.12825,1.32309,0.67813,0.66733,0.7161,0.40461,1.51776,1.16369,1.4956,0.00415303,0.00415303,0.00415303
281,1781.42,1.35161,1.14288,1.34092,0.66826,0.66544,0.71891,0.40672,1.4928,1.14942,1.48272,0.00412246,0.00412246,0.00412246
282,1787.76,1.37585,1.12784,1.32625,0.66913,0.66146,0.7198,0.40682,1.49792,1.15802,1.48163,0.00409193,0.00409193,0.00409193
283,1794.22,1.37466,1.13375,1.31244,0.66827,0.682,0.72071,0.4043,1.52115,1.17322,1.4948,0.00406144,0.00406144,0.00406144
284,1800.54,1.34865,1.1388,1.31954,0.65359,0.68074,0.71446,0.39465,1.54362,1.18001,1.51392,0.00403098,0.00403098,0.00403098
285,1806.58,1.35367,1.11496,1.32983,0.63651,0.67884,0.72084,0.40324,1.51523,1.16495,1.49163,0.00400056,0.00400056,0.00400056
286,1812.63,1.36187,1.14216,1.33881,0.68919,0.66507,0.72455,0.40852,1.508,1.15698,1.48371,0.00397019,0.00397019,0.00397019
287,1819.01,1.33924,1.12654,1.32288,0.66425,0.67192,0.72259,0.40647,1.53089,1.15474,1.49832,0.00393986,0.00393986,0.00393986
288,1825.29,1.37335,1.14145,1.33614,0.70456,0.65632,0.72826,0.40334,1.55514,1.1561,1.51759,0.00390957,0.00390957,0.00390957
289,1831.59,1.36041,1.13888,1.32274,0.69105,0.66017,0.72968,0.40863,1.52917,1.15906,1.50516,0.00387933,0.00387933,0.00387933
290,1837.87,1.35168,1.12622,1.33568,0.65636,0.68806,0.72791,0.40905,1.50931,1.15407,1.49294,0.00384913,0.00384913,0.00384913
291,1844.37,1.32867,1.09211,1.31704,0.66949,0.675,0.72492,0.40168,1.52571,1.16431,1.50245,0.00381899,0.00381899,0.00381899
292,1850.64,1.34611,1.12553,1.33143,0.67483,0.67429,0.72784,0.4024,1.52266,1.16123,1.49601,0.00378888,0.00378888,0.00378888
293,1856.71,1.35135,1.11572,1.32446,0.66371,0.66761,0.71198,0.40583,1.51394,1.16725,1.49381,0.00375883,0.00375883,0.00375883
294,1863.14,1.35017,1.10638,1.32434,0.64878,0.67261,0.71064,0.40616,1.51199,1.16844,1.48925,0.00372884,0.00372884,0.00372884
295,1869.46,1.34705,1.12088,1.31683,0.65935,0.67068,0.71604,0.40784,1.49564,1.16702,1.47968,0.00369889,0.00369889,0.00369889
296,1875.32,1.35741,1.13585,1.32466,0.68653,0.66758,0.71598,0.41286,1.49803,1.14947,1.47692,0.00366899,0.00366899,0.00366899
297,1881.38,1.35436,1.12934,1.30373,0.71819,0.66307,0.72243,0.41241,1.51067,1.14964,1.49152,0.00363915,0.00363915,0.00363915
298,1887.07,1.35987,1.13496,1.33724,0.70803,0.64995,0.72444,0.40715,1.51758,1.14342,1.49337,0.00360937,0.00360937,0.00360937
299,1892.73,1.35152,1.14165,1.33735,0.65304,0.67846,0.71736,0.40388,1.5207,1.15383,1.49236,0.00357964,0.00357964,0.00357964
300,1898.38,1.31341,1.11216,1.32331,0.74567,0.63001,0.72009,0.40739,1.50621,1.15261,1.49044,0.00354998,0.00354998,0.00354998
301,1904.02,1.33375,1.11025,1.31505,0.73468,0.64228,0.72048,0.40638,1.50527,1.15401,1.49209,0.00352037,0.00352037,0.00352037
302,1909.63,1.35058,1.10741,1.31049,0.65059,0.6939,0.72096,0.40313,1.51351,1.15717,1.48633,0.00349082,0.00349082,0.00349082
303,1915.68,1.34282,1.09779,1.31542,0.63554,0.72,0.72992,0.41141,1.4963,1.1548,1.48037,0.00346133,0.00346133,0.00346133
304,1921.87,1.35093,1.10489,1.32078,0.66233,0.66966,0.72264,0.41033,1.50484,1.15281,1.48998,0.0034319,0.0034319,0.0034319
305,1927.95,1.34386,1.11771,1.33006,0.68564,0.64956,0.71668,0.40635,1.51157,1.14866,1.48982,0.00340254,0.00340254,0.00340254
306,1933.86,1.34127,1.13229,1.32227,0.64968,0.68273,0.71921,0.40787,1.51187,1.15241,1.48854,0.00337325,0.00337325,0.00337325
307,1940.07,1.32878,1.09759,1.29619,0.65131,0.68057,0.71406,0.40668,1.51461,1.15575,1.49686,0.00334402,0.00334402,0.00334402
308,1946.25,1.34913,1.10819,1.31152,0.66691,0.6722,0.71393,0.40726,1.51069,1.15851,1.49224,0.00331486,0.00331486,0.00331486
309,1952.88,1.32208,1.09767,1.30724,0.68105,0.67021,0.71733,0.41011,1.52211,1.14649,1.50136,0.00328576,0.00328576,0.00328576
310,1959.23,1.31399,1.09898,1.30472,0.69313,0.65685,0.71291,0.41155,1.52686,1.14927,1.50937,0.00325674,0.00325674,0.00325674
311,1965.95,1.34511,1.10388,1.3114,0.66903,0.67127,0.7115,0.4037,1.54308,1.15159,1.51243,0.00322778,0.00322778,0.00322778
312,1972.5,1.30929,1.11695,1.3339,0.66197,0.66842,0.7099,0.40177,1.54273,1.1608,1.51267,0.0031989,0.0031989,0.0031989
313,1978.73,1.33179,1.13837,1.33327,0.64232,0.68339,0.71621,0.41048,1.50642,1.16002,1.49369,0.00317009,0.00317009,0.00317009
314,1985.09,1.343,1.1241,1.33548,0.66612,0.69724,0.73075,0.41809,1.48301,1.14272,1.47736,0.00314136,0.00314136,0.00314136
315,1991.31,1.35005,1.10679,1.31629,0.65064,0.71763,0.73841,0.41552,1.49074,1.14029,1.48605,0.0031127,0.0031127,0.0031127
316,1997.23,1.32583,1.10264,1.30217,0.64641,0.6926,0.72271,0.40953,1.50453,1.14668,1.49145,0.00308412,0.00308412,0.00308412
317,2003.51,1.35147,1.12189,1.3266,0.67738,0.68403,0.73013,0.41084,1.49399,1.15007,1.48184,0.00305561,0.00305561,0.00305561
318,2009.67,1.33295,1.07976,1.30473,0.68577,0.67571,0.73104,0.41354,1.49595,1.1422,1.4766,0.00302719,0.00302719,0.00302719
319,2015.52,1.34264,1.10363,1.30685,0.67629,0.68596,0.72744,0.41031,1.51173,1.14824,1.48313,0.00299884,0.00299884,0.00299884
320,2021.62,1.30375,1.09062,1.31131,0.67638,0.68782,0.72534,0.41002,1.52167,1.14512,1.49265,0.00297058,0.00297058,0.00297058
321,2027.73,1.35212,1.09767,1.29991,0.69154,0.6752,0.72207,0.41275,1.52912,1.14213,1.50116,0.00294239,0.00294239,0.00294239
322,2033.79,1.33667,1.10865,1.32297,0.68679,0.67531,0.72051,0.41332,1.51936,1.14057,1.49322,0.00291429,0.00291429,0.00291429
323,2040.07,1.34564,1.09809,1.30967,0.6802,0.67188,0.72266,0.41158,1.51664,1.14546,1.48944,0.00288628,0.00288628,0.00288628
324,2046.08,1.34166,1.07628,1.29206,0.69722,0.67846,0.72704,0.41449,1.50879,1.14496,1.48364,0.00285835,0.00285835,0.00285835
325,2052.67,1.33374,1.10898,1.31442,0.66549,0.68751,0.72143,0.41051,1.50991,1.14024,1.48326,0.0028305,0.0028305,0.0028305
326,2059.2,1.31495,1.10782,1.32131,0.64839,0.69632,0.72787,0.41249,1.50592,1.13831,1.48225,0.00280275,0.00280275,0.00280275
327,2065.56,1.33174,1.08107,1.30188,0.66783,0.68089,0.72251,0.40762,1.52397,1.14044,1.49775,0.00277508,0.00277508,0.00277508
328,2071.55,1.32198,1.09687,1.30133,0.64203,0.69449,0.71936,0.4077,1.53788,1.14279,1.51123,0.0027475,0.0027475,0.0027475
329,2077.76,1.30863,1.08177,1.31555,0.62734,0.70576,0.72633,0.413,1.52678,1.13243,1.50436,0.00272002,0.00272002,0.00272002
330,2084.02,1.31844,1.08464,1.29711,0.63782,0.70711,0.72675,0.41629,1.52054,1.12263,1.50069,0.00269262,0.00269262,0.00269262
331,2090.61,1.36123,1.09195,1.29504,0.64336,0.70225,0.72796,0.41587,1.52115,1.13261,1.49734,0.00266532,0.00266532,0.00266532
332,2096.83,1.3333,1.10131,1.29998,0.68313,0.68244,0.73268,0.41628,1.51471,1.13367,1.4898,0.00263811,0.00263811,0.00263811
333,2103.37,1.32535,1.08065,1.28626,0.68422,0.67962,0.72437,0.41377,1.52286,1.13855,1.49605,0.002611,0.002611,0.002611
334,2109.68,1.33295,1.09272,1.29991,0.66167,0.70152,0.7304,0.41879,1.50754,1.12734,1.48674,0.00258398,0.00258398,0.00258398
335,2116.36,1.29228,1.06453,1.29018,0.68044,0.69456,0.73098,0.41678,1.50786,1.12845,1.4893,0.00255707,0.00255707,0.00255707
336,2122.41,1.31829,1.08482,1.30844,0.711,0.68261,0.73244,0.41765,1.50719,1.13349,1.49092,0.00253024,0.00253024,0.00253024
337,2128.78,1.31113,1.07213,1.28677,0.69549,0.68395,0.72883,0.41764,1.50861,1.13277,1.49325,0.00250352,0.00250352,0.00250352
338,2135.14,1.31984,1.07763,1.29628,0.67779,0.68788,0.73036,0.42149,1.50164,1.12699,1.48758,0.0024769,0.0024769,0.0024769
339,2141.65,1.30767,1.07841,1.28639,0.68389,0.6853,0.72931,0.41945,1.50927,1.12826,1.49002,0.00245039,0.00245039,0.00245039
340,2148.21,1.30846,1.06739,1.28537,0.67432,0.69187,0.73119,0.41616,1.52375,1.13203,1.49802,0.00242397,0.00242397,0.00242397
341,2154.63,1.31963,1.07568,1.30238,0.70058,0.68544,0.73409,0.4158,1.52635,1.1372,1.50337,0.00239766,0.00239766,0.00239766
342,2161.05,1.31931,1.08877,1.31794,0.69759,0.69351,0.73739,0.42213,1.51453,1.13391,1.49652,0.00237145,0.00237145,0.00237145
343,2167.91,1.34063,1.06735,1.27934,0.70101,0.68164,0.73418,0.42042,1.52049,1.12965,1.50311,0.00234535,0.00234535,0.00234535
344,2174.11,1.31041,1.08619,1.29642,0.68836,0.67387,0.72821,0.41556,1.52529,1.1334,1.50479,0.00231935,0.00231935,0.00231935
345,2180.48,1.29285,1.09043,1.30884,0.70418,0.66392,0.73196,0.41669,1.51807,1.1252,1.50359,0.00229347,0.00229347,0.00229347
346,2186.75,1.3301,1.08662,1.29862,0.66527,0.68526,0.73376,0.42082,1.50596,1.11658,1.49449,0.00226769,0.00226769,0.00226769
347,2193.05,1.30995,1.07357,1.29596,0.66562,0.69257,0.73172,0.42226,1.49833,1.12088,1.48933,0.00224202,0.00224202,0.00224202
348,2199.52,1.32459,1.0827,1.29463,0.66717,0.69224,0.7315,0.42141,1.50127,1.11928,1.49062,0.00221646,0.00221646,0.00221646
349,2205.92,1.34665,1.07195,1.28129,0.71138,0.68258,0.73958,0.42522,1.49547,1.11484,1.48687,0.00219102,0.00219102,0.00219102
350,2212.28,1.32464,1.06116,1.28823,0.69446,0.67322,0.73477,0.422,1.49998,1.12148,1.48743,0.00216568,0.00216568,0.00216568
351,2218.52,1.30235,1.08404,1.3079,0.67088,0.69334,0.73519,0.42195,1.50477,1.12823,1.49237,0.00214046,0.00214046,0.00214046
352,2224.82,1.32798,1.08175,1.29198,0.65963,0.70435,0.73761,0.41771,1.51181,1.1265,1.49512,0.00211536,0.00211536,0.00211536
353,2231.29,1.30884,1.08043,1.28926,0.63854,0.70657,0.7297,0.41465,1.5157,1.13442,1.49834,0.00209037,0.00209037,0.00209037
354,2237.46,1.3032,1.08414,1.28547,0.66601,0.66759,0.71987,0.40859,1.52428,1.14012,1.50438,0.0020655,0.0020655,0.0020655
355,2243.61,1.30228,1.05835,1.28916,0.69003,0.65701,0.72207,0.40923,1.52401,1.14118,1.50341,0.00204075,0.00204075,0.00204075
356,2249.16,1.32813,1.06884,1.30139,0.68333,0.66492,0.7317,0.41548,1.50358,1.13341,1.48868,0.00201611,0.00201611,0.00201611
357,2254.94,1.30439,1.06913,1.29714,0.68338,0.67633,0.7377,0.41942,1.50268,1.1292,1.48661,0.00199159,0.00199159,0.00199159
358,2260.61,1.29714,1.07557,1.29696,0.66437,0.69087,0.73683,0.41635,1.50834,1.13134,1.48691,0.0019672,0.0019672,0.0019672
359,2266.48,1.29047,1.09188,1.30838,0.67302,0.69193,0.73905,0.42056,1.50107,1.13037,1.48042,0.00194293,0.00194293,0.00194293
360,2272.13,1.29717,1.08139,1.29964,0.67464,0.69779,0.74062,0.42197,1.49691,1.12717,1.47814,0.00191878,0.00191878,0.00191878
361,2278.07,1.28531,1.06974,1.29492,0.6756,0.69538,0.73887,0.41955,1.50091,1.12568,1.47956,0.00189475,0.00189475,0.00189475
362,2284.25,1.30781,1.08441,1.30091,0.66903,0.69516,0.73796,0.41756,1.5064,1.12476,1.48439,0.00187085,0.00187085,0.00187085
363,2290.51,1.2992,1.06014,1.28925,0.66916,0.69489,0.73859,0.41724,1.50568,1.12011,1.48901,0.00184707,0.00184707,0.00184707
364,2296.61,1.29198,1.07166,1.30255,0.67709,0.6912,0.73885,0.41986,1.51203,1.12094,1.49553,0.00182342,0.00182342,0.00182342
365,2302.86,1.29628,1.06133,1.2816,0.65949,0.70333,0.7333,0.41735,1.52228,1.11881,1.5026,0.0017999,0.0017999,0.0017999
366,2309.03,1.33261,1.0666,1.27896,0.67777,0.68515,0.73379,0.41427,1.52805,1.11947,1.50665,0.00177651,0.00177651,0.00177651
367,2315.48,1.31392,1.05794,1.27194,0.69282,0.67867,0.73293,0.41472,1.52207,1.11835,1.50289,0.00175324,0.00175324,0.00175324
368,2321.87,1.30331,1.06273,1.29164,0.65071,0.69164,0.73128,0.41492,1.52113,1.11751,1.49967,0.00173011,0.00173011,0.00173011
369,2328.63,1.31646,1.06471,1.28076,0.66805,0.6836,0.72831,0.41485,1.5209,1.11938,1.49737,0.0017071,0.0017071,0.0017071
370,2334.84,1.29527,1.06161,1.28935,0.64399,0.69332,0.72567,0.41231,1.5296,1.12804,1.50329,0.00168423,0.00168423,0.00168423
