epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1169.93,1.36494,1.08416,1.31359,0.70738,0.72217,0.77156,0.43795,1.39884,1.17495,1.38214,0.00701588,0.00701588,0.00701588
187,1176.25,1.38026,1.09738,1.3175,0.76,0.69865,0.77345,0.44062,1.40902,1.12726,1.38679,0.0069873,0.0069873,0.0069873
188,1182.36,1.35,1.09529,1.31546,0.76657,0.65691,0.76495,0.43778,1.43024,1.14911,1.40407,0.00695864,0.00695864,0.00695864
189,1188.71,1.34725,1.07792,1.31006,0.68518,0.69915,0.74917,0.41511,1.47732,1.16619,1.39101,0.00692991,0.00692991,0.00692991
190,1194.89,1.35816,1.08306,1.28443,0.75837,0.67046,0.75393,0.41951,1.43745,1.1905,1.39746,0.0069011,0.0069011,0.0069011
191,1201.24,1.3862,1.07683,1.30036,0.69188,0.65465,0.71843,0.38742,1.50066,1.22972,1.42679,0.00687222,0.00687222,0.00687222
192,1207.71,1.37955,1.09536,1.31474,0.71597,0.69173,0.76077,0.43421,1.44077,1.17525,1.37707,0.00684326,0.00684326,0.00684326
193,1213.72,1.36639,1.08125,1.29715,0.77114,0.65846,0.76062,0.42851,1.49858,1.15051,1.39992,0.00681424,0.00681424,0.00681424
194,1219.79,1.37927,1.0922,1.30416,0.71505,0.67444,0.74343,0.417,1.49484,1.23319,1.43077,0.00678514,0.00678514,0.00678514
195,1225.82,1.36996,1.11159,1.31694,0.72989,0.63054,0.70997,0.38889,1.56754,1.2209,1.46951,0.00675598,0.00675598,0.00675598
196,1232.03,1.40182,1.10833,1.31073,0.74165,0.65938,0.74626,0.41358,1.5008,1.12222,1.42497,0.00672675,0.00672675,0.00672675
197,1238.37,1.37335,1.09981,1.30038,0.72854,0.65267,0.73667,0.41564,1.51754,1.23831,1.44192,0.00669746,0.00669746,0.00669746
198,1244.51,1.39402,1.12815,1.32447,0.73086,0.66629,0.73739,0.40918,1.5222,1.19342,1.44572,0.0066681,0.0066681,0.0066681
199,1250.7,1.38007,1.10031,1.30514,0.67194,0.71649,0.75558,0.42655,1.42647,1.13441,1.38571,0.00663867,0.00663867,0.00663867
200,1257.15,1.3649,1.08501,1.30762,0.7396,0.67242,0.74382,0.40995,1.46466,1.18197,1.41458,0.00660918,0.00660918,0.00660918
201,1263.46,1.35708,1.07186,1.29341,0.73758,0.69414,0.749,0.42427,1.45311,1.13087,1.40822,0.00657963,0.00657963,0.00657963
202,1269.7,1.38629,1.08936,1.30811,0.76653,0.66025,0.76094,0.41907,1.53039,1.17173,1.4448,0.00655002,0.00655002,0.00655002
203,1276.15,1.38628,1.07298,1.30599,0.71112,0.68176,0.75729,0.42648,1.46476,1.1304,1.41262,0.00652036,0.00652036,0.00652036
204,1282.44,1.36013,1.09372,1.29809,0.75702,0.67339,0.76468,0.4307,1.49488,1.16695,1.42371,0.00649063,0.00649063,0.00649063
205,1288.69,1.36376,1.10358,1.30172,0.78564,0.637,0.75236,0.42346,1.44719,1.18313,1.39639,0.00646085,0.00646085,0.00646085
206,1294.95,1.37048,1.09661,1.30994,0.76361,0.70644,0.78483,0.4366,1.48147,1.15612,1.41204,0.00643101,0.00643101,0.00643101
207,1301.35,1.37553,1.10176,1.31523,0.7358,0.70312,0.76332,0.43254,1.4395,1.19496,1.40147,0.00640111,0.00640111,0.00640111
208,1308.03,1.34967,1.07209,1.31058,0.70104,0.70066,0.74158,0.4142,1.50625,1.18775,1.43044,0.00637116,0.00637116,0.00637116
209,1314.83,1.36232,1.08232,1.2894,0.71575,0.68239,0.75153,0.42896,1.4861,1.17514,1.43008,0.00634117,0.00634117,0.00634117
210,1321.08,1.36431,1.09073,1.29864,0.7276,0.66385,0.73063,0.41629,1.56581,1.22894,1.47994,0.00631112,0.00631112,0.00631112
211,1327.8,1.36463,1.05673,1.28374,0.75739,0.73302,0.79254,0.45763,1.38434,1.09322,1.36697,0.00628101,0.00628101,0.00628101
212,1334.25,1.33781,1.04879,1.29287,0.7582,0.68377,0.77086,0.4548,1.40204,1.09696,1.3679,0.00625087,0.00625087,0.00625087
213,1340.55,1.37954,1.08288,1.31117,0.7375,0.71291,0.77342,0.43449,1.4403,1.12812,1.40104,0.00622067,0.00622067,0.00622067
214,1346.91,1.38288,1.08695,1.30981,0.7221,0.71125,0.76276,0.44758,1.44008,1.09909,1.39815,0.00619043,0.00619043,0.00619043
215,1353.27,1.35015,1.07214,1.30522,0.74798,0.6759,0.76011,0.44057,1.42361,1.08567,1.39073,0.00616014,0.00616014,0.00616014
216,1359.59,1.35698,1.07816,1.28882,0.76647,0.69411,0.7625,0.42971,1.46062,1.10137,1.39371,0.00612981,0.00612981,0.00612981
217,1366.14,1.35099,1.07016,1.28583,0.75183,0.69052,0.75545,0.41757,1.44876,1.10578,1.39702,0.00609944,0.00609944,0.00609944
218,1372.82,1.37712,1.05656,1.28362,0.7097,0.67715,0.7377,0.40694,1.53662,1.17732,1.43987,0.00606902,0.00606902,0.00606902
219,1379.43,1.34804,1.0688,1.29507,0.75125,0.70784,0.77407,0.43199,1.44387,1.20126,1.38339,0.00603856,0.00603856,0.00603856
220,1385.61,1.32626,1.06554,1.2779,0.70903,0.70718,0.75939,0.42567,1.4834,1.13294,1.405,0.00600807,0.00600807,0.00600807
221,1391.78,1.38098,1.09496,1.30854,0.74342,0.71444,0.77452,0.436,1.46398,1.09419,1.39487,0.00597754,0.00597754,0.00597754
222,1398.31,1.33805,1.06598,1.30167,0.78744,0.67354,0.75875,0.42594,1.50884,1.13808,1.43369,0.00594697,0.00594697,0.00594697
223,1405.14,1.34548,1.05719,1.29095,0.74151,0.69108,0.76366,0.43336,1.49347,1.10231,1.41403,0.00591636,0.00591636,0.00591636
224,1411.41,1.3219,1.05567,1.27501,0.73116,0.71682,0.78125,0.45208,1.43535,1.11445,1.39263,0.00588573,0.00588573,0.00588573
225,1418.2,1.32877,1.04445,1.28637,0.72992,0.70102,0.75334,0.41167,1.53465,1.1925,1.44186,0.00585505,0.00585505,0.00585505
226,1424.42,1.35875,1.05692,1.28345,0.76763,0.67538,0.77812,0.43695,1.48049,1.15555,1.40458,0.00582435,0.00582435,0.00582435
227,1431.06,1.32832,1.0603,1.28714,0.74162,0.68525,0.76494,0.4237,1.46544,1.15238,1.39247,0.00579362,0.00579362,0.00579362
228,1437.26,1.34155,1.06344,1.27582,0.7342,0.70755,0.77803,0.44488,1.42314,1.10126,1.36379,0.00576285,0.00576285,0.00576285
229,1443.61,1.33272,1.04235,1.29225,0.78578,0.68814,0.79399,0.46052,1.41339,1.06472,1.367,0.00573206,0.00573206,0.00573206
230,1449.85,1.34228,1.05852,1.27581,0.76824,0.70375,0.79595,0.46016,1.41178,1.04618,1.35858,0.00570124,0.00570124,0.00570124
231,1456.28,1.35505,1.05156,1.29376,0.74833,0.67428,0.75854,0.42213,1.51108,1.14318,1.42222,0.0056704,0.0056704,0.0056704
232,1462.58,1.33189,1.02188,1.25258,0.73494,0.70159,0.76176,0.42217,1.51467,1.14975,1.42282,0.00563953,0.00563953,0.00563953
233,1469.12,1.36487,1.04475,1.2865,0.74868,0.69894,0.77534,0.44755,1.45484,1.06832,1.40645,0.00560864,0.00560864,0.00560864
234,1475.15,1.32619,1.03911,1.26274,0.75675,0.70006,0.77731,0.42929,1.48803,1.10466,1.41187,0.00557773,0.00557773,0.00557773
235,1480.9,1.338,1.0587,1.29945,0.73447,0.69811,0.7827,0.44995,1.4142,1.07615,1.36091,0.00554679,0.00554679,0.00554679
236,1486.74,1.33276,1.05432,1.28631,0.72073,0.68822,0.76995,0.43932,1.42746,1.09864,1.36706,0.00551584,0.00551584,0.00551584
237,1492.43,1.31455,1.024,1.27471,0.78376,0.67554,0.78162,0.44971,1.41178,1.06715,1.35207,0.00548486,0.00548486,0.00548486
238,1498.11,1.34909,1.04101,1.27289,0.78036,0.66619,0.77382,0.43726,1.44541,1.11912,1.37727,0.00545387,0.00545387,0.00545387
239,1503.63,1.33809,1.04193,1.27612,0.71087,0.72813,0.7676,0.43904,1.44769,1.06395,1.37832,0.00542287,0.00542287,0.00542287
240,1509.47,1.37218,1.07426,1.28192,0.71457,0.65567,0.74571,0.40857,1.50622,1.15576,1.40398,0.00539185,0.00539185,0.00539185
241,1515.57,1.31464,1.04019,1.27245,0.72472,0.69644,0.76139,0.4175,1.48407,1.09763,1.39795,0.00536081,0.00536081,0.00536081
242,1521.62,1.35276,1.02771,1.29659,0.74016,0.69647,0.78142,0.43787,1.45608,1.07813,1.38329,0.00532977,0.00532977,0.00532977
243,1527.66,1.3239,1.04414,1.28149,0.78544,0.67468,0.79027,0.4463,1.44897,1.05115,1.38626,0.00529871,0.00529871,0.00529871
244,1533.91,1.33571,1.03717,1.28524,0.78037,0.72859,0.80952,0.4594,1.40561,1.04434,1.35886,0.00526764,0.00526764,0.00526764
245,1540.28,1.33193,1.03578,1.29093,0.79553,0.67253,0.78961,0.44582,1.45868,1.07249,1.39768,0.00523657,0.00523657,0.00523657
246,1546.7,1.33192,1.05416,1.29014,0.73961,0.72151,0.78187,0.43817,1.45806,1.10453,1.3911,0.00520548,0.00520548,0.00520548
247,1553.01,1.34171,1.05147,1.29551,0.72919,0.72518,0.77222,0.42223,1.54316,1.15039,1.4249,0.00517439,0.00517439,0.00517439
248,1559.11,1.35035,1.05903,1.27513,0.74378,0.70226,0.77341,0.42667,1.51088,1.09904,1.40681,0.0051433,0.0051433,0.0051433
249,1566.13,1.3034,1.02844,1.26394,0.74515,0.69198,0.76883,0.42446,1.50881,1.11258,1.42311,0.0051122,0.0051122,0.0051122
250,1572.31,1.32588,1.04251,1.26368,0.76321,0.69274,0.78633,0.43477,1.46747,1.06884,1.40368,0.0050811,0.0050811,0.0050811
251,1578.38,1.31324,1.01492,1.25957,0.75056,0.70853,0.79127,0.4441,1.43983,1.0753,1.38705,0.00505,0.00505,0.00505
252,1584.48,1.31304,1.00474,1.27531,0.77309,0.70329,0.78866,0.44247,1.44618,1.04457,1.40149,0.0050189,0.0050189,0.0050189
253,1591.02,1.3411,1.04583,1.30619,0.7829,0.69232,0.79175,0.45139,1.40191,1.02134,1.38163,0.0049878,0.0049878,0.0049878
254,1597.16,1.3058,1.03807,1.27999,0.74919,0.68426,0.7676,0.43625,1.42965,1.06012,1.40082,0.0049567,0.0049567,0.0049567
255,1603.55,1.32439,1.02576,1.27145,0.71123,0.71399,0.77572,0.44805,1.42407,1.04951,1.38273,0.00492561,0.00492561,0.00492561
256,1609.98,1.31159,1.00106,1.26372,0.72215,0.72187,0.78181,0.44864,1.43941,1.07476,1.38098,0.00489452,0.00489452,0.00489452
257,1616.48,1.30564,1.03613,1.27704,0.74395,0.67408,0.75912,0.42453,1.47759,1.10172,1.40413,0.00486343,0.00486343,0.00486343
258,1622.81,1.29387,1.00868,1.27342,0.6686,0.62159,0.69423,0.36056,1.65644,1.24586,1.50604,0.00483236,0.00483236,0.00483236
259,1629.01,1.30979,1.01267,1.2747,0.61562,0.69628,0.70851,0.37273,1.59396,1.29773,1.46304,0.00480129,0.00480129,0.00480129
260,1635.28,1.29658,1.01296,1.25596,0.69488,0.62829,0.70964,0.37074,1.60977,1.27619,1.46734,0.00477023,0.00477023,0.00477023
261,1641.66,1.31832,1.02615,1.27892,0.68955,0.6349,0.7077,0.36504,1.65319,1.30654,1.5106,0.00473919,0.00473919,0.00473919
262,1647.75,1.31954,1.03306,1.28076,0.62819,0.68355,0.70495,0.36024,1.66568,1.2706,1.50644,0.00470815,0.00470815,0.00470815
263,1654.1,1.31417,1.00327,1.25724,0.60939,0.67108,0.68514,0.34627,1.71187,1.35005,1.54365,0.00467713,0.00467713,0.00467713
264,1660.28,1.29176,1.02093,1.25576,0.60865,0.67559,0.70039,0.36675,1.63178,1.32033,1.50404,0.00464613,0.00464613,0.00464613
265,1666.63,1.29659,1.02141,1.26579,0.76461,0.68228,0.78176,0.4606,1.3171,1.13917,1.35757,0.00461514,0.00461514,0.00461514
266,1673.15,1.3024,1.00121,1.25718,0.7072,0.55149,0.64442,0.33743,1.76751,1.89241,1.56806,0.00458416,0.00458416,0.00458416
267,1679.65,1.32517,1.02739,1.27863,0.71975,0.64404,0.73532,0.40048,1.4918,1.53738,1.41952,0.00455321,0.00455321,0.00455321
268,1686.5,1.32905,1.02341,1.24745,0.72919,0.64552,0.74689,0.41322,1.4694,1.33745,1.38955,0.00452227,0.00452227,0.00452227
269,1693.02,1.31171,1.02316,1.25662,0.70045,0.67486,0.75032,0.40376,1.46709,1.79046,1.3694,0.00449136,0.00449136,0.00449136
270,1699.31,1.31971,1.03347,1.2683,0.61557,0.58554,0.63698,0.32083,1.69623,3.55348,1.50068,0.00446047,0.00446047,0.00446047
271,1706.04,1.30728,1.02514,1.26545,0.62179,0.57495,0.6397,0.33227,1.67882,2.07349,1.48202,0.0044296,0.0044296,0.0044296
272,1712.4,1.3124,1.03653,1.27267,0.62966,0.63194,0.66258,0.33807,1.63609,2.37679,1.4564,0.00439876,0.00439876,0.00439876
273,1719.12,1.30873,1.03348,1.2597,0.52084,0.56975,0.51055,0.24995,1.74121,4.7264,1.5147,0.00436794,0.00436794,0.00436794
274,1725.25,1.31485,1.02455,1.27228,0.59526,0.56953,0.57172,0.27429,1.76655,3.44958,1.53611,0.00433715,0.00433715,0.00433715
275,1731.73,1.28353,1.03745,1.25789,0.61916,0.57669,0.59639,0.28549,1.75655,2.46062,1.5307,0.00430638,0.00430638,0.00430638
276,1738.15,1.32369,1.0433,1.28038,0.53232,0.64455,0.59738,0.27518,1.7548,2.385,1.54181,0.00427565,0.00427565,0.00427565
277,1744.5,1.32144,1.02177,1.24329,0.60674,0.66176,0.6556,0.33359,1.62812,2.23433,1.46548,0.00424495,0.00424495,0.00424495
278,1750.75,1.32411,1.03218,1.28486,0.62061,0.62655,0.6653,0.34232,1.68147,1.50122,1.48255,0.00421427,0.00421427,0.00421427
279,1756.89,1.29727,1.00862,1.25506,0.65312,0.62758,0.6798,0.35375,1.6675,1.54727,1.47449,0.00418364,0.00418364,0.00418364
280,1762.99,1.32301,1.02102,1.25435,0.62088,0.58651,0.60477,0.31245,1.48258,2.86796,1.41824,0.00415303,0.00415303,0.00415303
281,1769.76,1.29635,1.067,1.27492,0.44275,0.34786,0.36173,0.16909,1.71575,22.5563,1.72672,0.00412246,0.00412246,0.00412246
282,1775.95,1.32908,1.06273,1.26656,0.3933,0.2326,0.26245,0.1118,2.13113,35.6214,1.99139,0.00409193,0.00409193,0.00409193
283,1782.43,1.31918,1.09392,1.26354,0.10714,0.23101,0.07258,0.02233,3.06329,517.718,3.16953,0.00406144,0.00406144,0.00406144
284,1789.06,1.3629,1.15871,1.29338,0.05039,0.13524,0.0305,0.00928,3.44695,274.573,3.73175,0.00403098,0.00403098,0.00403098
285,1795.82,1.4174,1.24555,1.32753,0.41822,0.03147,0.00906,0.00374,3.77854,136.928,4.23257,0.00400056,0.00400056,0.00400056
286,1802.09,1.66229,1.50875,1.50084,0.24738,0.0461,0.02365,0.00768,3.95987,690.01,3.43232,0.00397019,0.00397019,0.00397019
287,1808.5,2.1931,2.2485,1.88438,0.00847,0.08958,0.005,0.0017,4.08929,372.557,3.73832,0.00393986,0.00393986,0.00393986
288,1815.17,2.26064,2.42052,1.92122,0.29324,0.07047,0.04363,0.01505,3.56169,327.833,3.58968,0.00390957,0.00390957,0.00390957
289,1821.83,2.46713,2.70473,2.03784,0.22429,0.09301,0.01294,0.00438,3.87461,439.567,3.8491,0.00387933,0.00387933,0.00387933
290,1827.89,2.4751,2.81269,2.06541,0.40206,0.01117,0.00225,0.00042,3.89094,453.536,4.0317,0.00384913,0.00384913,0.00384913
291,1834.61,2.48208,2.96224,2.11134,0.00026,0.06038,0.00016,4e-05,3.91004,inf,5.80755,0.00381899,0.00381899,0.00381899
292,1841.07,2.58597,3.35776,2.23133,0.4002,0.00203,7e-05,1e-05,4.07039,187.437,4.81931,0.00378888,0.00378888,0.00378888
293,1847.37,2.58325,3.55347,2.18977,0.00057,0.10479,0.00041,0.00011,3.85728,inf,5.1977,0.00375883,0.00375883,0.00375883
294,1853.56,2.61136,4.39429,2.21431,0.605,0.00102,0.0018,0.00053,3.61925,inf,4.1392,0.00372884,0.00372884,0.00372884
295,1859.74,2.60002,4.43963,2.24438,0.60948,0.07537,0.00642,0.00181,3.06751,323.03,3.01788,0.00369889,0.00369889,0.00369889
296,1866.19,2.62988,4.58263,2.31538,0.6241,0.04365,0.01427,0.00399,3.08051,111.664,2.89582,0.00366899,0.00366899,0.00366899
297,1872.46,2.66212,4.5018,2.27857,0.63004,0.00508,0.00308,0.00051,3.24955,169.672,3.00821,0.00363915,0.00363915,0.00363915
298,1879.09,2.62637,5.05014,2.28084,0.00239,0.1522,0.00181,0.00048,3.21798,216.615,2.85862,0.00360937,0.00360937,0.00360937
299,1885.58,2.7267,8.70703,2.35437,0.00098,0.12898,0.0006,0.00021,3.09847,302.308,2.72201,0.00357964,0.00357964,0.00357964
300,1892.44,2.90849,8.66826,2.51153,0.00065,0.09893,0.0004,0.0001,2.99922,453.392,2.69336,0.00354998,0.00354998,0.00354998
301,1899.23,2.90207,7.72781,2.57697,0.00089,0.18372,0.00074,0.00026,3.07847,358.705,3.05248,0.00352037,0.00352037,0.00352037
302,1905.92,2.80853,8.69723,2.5266,0.00121,0.22929,0.00138,0.00056,3.18916,252.508,3.64243,0.00349082,0.00349082,0.00349082
